category;name;rus;eng
talent_descr;weapon_song_of_broken_pines_passive;Увеличивает name{силу атаки} на %{atk_percent} и при попадании name{обычной} или name{заряженной атакой} даёт персонажу name{Печать шёпота}. Этот эффект может возникнуть раз в 0.3 сек. После получения 4-ой name{Печати шёпота} все они тратятся, и все окружающие члены отряда получают эффект name{Тысячелетняя симфония: Гимн знамени} на 12 сек.;Increases name{ATK} by %{atk_percent}, and when name{Normal} or name{Charged Attacks} hit opponents, the character gains a name{Sigil of Whispers}. This effect can be triggered once every 0.3s. When you possess 4 name{Sigils of Whispers}, all of them will be consumed and all nearby party members will obtain the "Millennial Movement: Banner-Hymn" effect for 12s.
talent_name;weapon_skyward_pride;Дракон, пронзивший небо;Sky-ripping Dragon Spine
talent_descr;weapon_skyward_pride;Увеличивает наносимый name{урон} на %{dmg_all}.;Increases name{all DMG} by %{dmg_all}.
talent_name;weapon_prototype_archaic;Громила;Crush
talent_descr;weapon_prototype_archaic;При попадании name{обычной} или name{заряженной атакой} имеет %{text_percent_chance} шанс нанести дополнительные %{text_percent_dmg} урона в небольшом радиусе. Может возникнуть раз в 15 сек.;On hit, Normal or Charged Attacks have a %{text_percent_chance} chance to deal an additional %{text_percent_dmg} name{ATK} DMG to opponents within a small AoE. Can only occur once every 15s.
talent_name;weapon_debate_club;Говори как есть;Blunt Conclusion
talent_descr;weapon_debate_club;При попадании name{Элементальным навыком} name{Обычные} и name{Заряженные атаки} наносят дополнительные %{text_percent_dmg} урона по небольшой площади в течение 15 сек. Может возникнуть раз в 3 сек.;After using an name{Elemental Skill}, on hit, name{Normal} and name{Charged Attacks} deal additional DMG equal to %{text_percent_dmg} of name{ATK} in a small AoE. Effect lasts 15s. DMG can only occur once every 3s.
talent_name;weapon_luxurious_sea_lord;Победа океана;Oceanic Victory
talent_descr;weapon_luxurious_sea_lord;Увеличивает name{урон взрыва стихии} на %{dmg_burst}. При попадании name{взрывом стихии} по противнику с вероятностью в value{100%} призывается name{Титанический тунец}, который совершает атаку и наносит урон по площади, равный %{text_percent_dmg} от name{силы атаки}. Может возникнуть раз в 15 сек.;Increases name{Elemental Burst DMG} by %{dmg_burst}. When name{Elemental Burst} hits opponents, there is a value{100%} chance of summoning a name{titanic tuna} that charges and deals %{text_percent_dmg} name{ATK} as AoE DMG. This effect can occur once every 15s.
talent_name;weapon_redhorn_stonethresher;Гокадайо Отогибанаси;Gokadaiou Otogibanashi
talent_descr;weapon_redhorn_stonethresher;name{Защита} повышается на %{def_percent}, урон name{обычных} и name{заряженных атак} повышается на %{normal_base_def_percent} name{защиты}.;name{DEF} is increased by %{def_percent}. name{Normal} and name{Charged Attack} name{DMG} is increased by %{normal_base_def_percent} of name{DEF}.
