category;name;rus;eng
talent_descr;weapon_mistsplitters_reforged_1;Все типы элементального урона получают %{dmg_pyro} бонуса name{урона}, а также силу name{Эмблемы рассекателя тумана}.;Gain a %{dmg_pyro} name{Elemental DMG} Bonus for all element and receive the might of the name{Mistsplitter's Emblem}.
talent_descr;weapon_mistsplitters_reforged_2;На уровнях эмблемы 1, 2 или 3 персонаж получает %{dmg_own} бонуса к name{элементальному урону} своей стихии. Персонаж получает 1 уровень name{Эмблемы рассекателя тумана} в каждом из следующих случаев:<br>• при нанесении name{элементального урона} name{обычной атакой}, эмблема действует 5 сек.<br>• при применении name{взрыва стихии}, эмблема действует 10 сек.<br>• когда элементальная name{энергия} персонажа ниже value{100%}, полученная таким образом эмблема действует до тех пор, пока персонаж не восстановит всю свою элементальную энергию.<br>Продолжительность действия каждого уровня эмблемы рассчитывается индивидуально.;At stack levels 1/2/3, the name{Mistsplitter's Emblem} provides a %{dmg_own} name{Elemental DMG} Bonus for the character's Elemental Type. The character will obtain 1 stack of name{Mistsplitter's Emblem} in each of the following scenarios:<br>• name{Normal Attack} deals name{Elemental DMG} (stack lasts 5s)<br>• casting name{Elemental Burst} (stack lasts 10s)<br>• name{Energy} is less than value{100%} (stack disappears when Energy is full).<br>Each stack's duration is calculated independently.
talent_name;weapon_amenoma_kageuta_blade;Наследие Ивакуры;Iwakura Succession
talent_descr;weapon_amenoma_kageuta_blade;После применения name{элементального навыка} получает 1 name{семя наследия}. Эффект может возникнуть 1 раз каждые 5 сек. name{Семя наследия} действует в течение 30 сек. Одновременно может существовать до 3 name{семян наследия}. После использования name{взрыва стихии} все семена наследия расходуются, и через 2 сек. персонаж восстанавливает %{text_decimal} единиц элементальной name{энергии} за каждое расходуемое семя.;After casting an name{Elemental Skill}, gain 1 name{Succession Seed}. This effect can be triggered once every 5s. The name{Succession Seed} lasts for 30s. Up to 3 name{Succession Seeds} may exist simultaneously. After using an name{Elemental Burst}, all name{Succession Seeds} are consumed and after 2s, the character regenerates %{text_decimal} name{Energy} for each seed consumed.
talent_name;weapon_cinnabar_spindle;Добродетель;Spotless Heart
talent_descr;weapon_cinnabar_spindle;Урон name{элементального навыка} повышается на %{text_percent} name{защиты}. Эффект возникает раз в 1.5 сек. Снимается через 0.1 сек после нанесения урона врагу name{элементальным навыком}.;name{Elemental Skill DMG} is increased by %{text_percent} of name{DEF}. The effect will be triggered no more than once every 1.5s and will be cleared 0.1s after the name{Elemental Skill} deals name{DMG}.
talent_name;haran_geppaku_futsu;Поток клинков;Honed Flow
talent_descr;haran_geppaku_futsu_1;Даёт %{dmg_pyro} бонус name{урона всеми элементами}.;Obtain %{dmg_pyro} All name{Elemental DMG} Bonus.
talent_name;haran_geppaku_futsu_2;Хаос волн;Rippling Upheaval
talent_descr;haran_geppaku_futsu_2;Когда другие члены отряда поблизости активируют name{элементальные навыки}, экипированный этим оружием персонаж получает 1 уровень name{Волны-шипа}. Эффект возникает не чаще, чем один раз в 0,3 сек. Всего можно получить не более 2 уровней. Когда персонаж с этим оружием применяет name{элементальный навык}, все уровни name{Волны-шипа} тратятся, и он получает name{Хаос волн}, который повышает name{урон обычной атаки} согласно количеству уровней. Каждый уровень этого эффекта повышает урон обычной атаки на %{dmg_normal} в течение 8 сек.;When other nearby party members use name{Elemental Skills}, the character equipping this weapon will gain 1 name{Wavespike} stack. Max 2 stacks. This effect can be triggered once every 0.3s. When the character equipping this weapon uses an name{Elemental Skill}, all stacks of name{Wavespike} will be consumed to gain name{Rippling Upheaval}: each stack of name{Wavespike} consumed will increase name{Normal Attack DMG} by %{dmg_normal} for 8s.
talent_name;weapon_kagotsurube_isshin;Ясность искусства Иссин;Isshin Art Clarity
talent_descr;weapon_kagotsurube_isshin;Попадания name{обычной атакой}, name{заряженной атакой} или name{атакой в падении} поднимают name{Секущий ветер}, который наносит урон по площади, равный %{text_percent} от name{силы атаки}, а также повышает name{силу атаки} на %{atk_percent} на 8 сек. Этот эффект может возникнуть раз в 8 сек.;When a name{Normal}, name{Charged}, or name{Plunging Attack} hits an opponent, it will whip up a name{Hewing Gale}, dealing name{AoE DMG} equal to %{text_percent} of name{ATK} and increasing name{ATK} by %{atk_percent} for 8s. This effect can be triggered once every 8s.
