category;name;rus;eng
talent_descr;weapon_dodoco_tales_1;Попадания name{обычной атакой} увеличивают name{урон заряженной атаки} на %{dmg_charged} в течении 6 сек.;name{Normal Attack} hits on opponents increase name{Charged Attack} DMG by %{dmg_charged} for 6s.
talent_descr;weapon_dodoco_tales_2;Попадания name{заряженной атакой} увеличивают name{силу атаки} на %{atk_percent} в течении 6 сек.;name{Charged Attack} hits on opponents increase name{ATK} by %{atk_percent} for 6s.
talent_name;weapon_white_dragon_ring;Дворец сакуры;Sakura Saiguu
talent_descr;weapon_white_dragon_ring;Когда персонаж, экипированный этим оружием, вызывает реакцию, связанную с элементом electro{Электро}, все находящиеся рядом члены отряда, чей элемент соответствует этой реакции, получают %{dmg_own|10} бонус name{урона} к своему элементу на 6 сек. Элементальные бонусы урона, полученные таким образом, не суммируются.;After the character equipped with this weapon triggers an electro{Electro elemental reaction}, nearby party members of an name{Elemental Type} involved in the elemental reaction receive a %{dmg_own|10} name{Elemental DMG} Bonus for their element, lasting 6s.<br>Elemental Bonuses gained in this way cannot be stacked.
talent_name;weapon_everlasting_moonglow;Бякуя когэцу;Byakuya Kougetsu
talent_descr;weapon_everlasting_moonglow_1;Увеличивает name{бонус лечения} на %{healing}, а также повышает name{урон обычной атаки} на %{normal_base_hp_percent} от name{макс. HP} экипированного этим оружием персонажа.;name{Healing Bonus} increased by %{healing}, name{Normal Attack DMG} is increased by %{normal_base_hp_percent} of the name{Max HP} of the character equipping this weapon.
talent_descr;weapon_everlasting_moonglow_2;В течение 12 сек. после использования name{взрыва стихии} попадания name{обычной атакой} по противнику восстанавливают value{0.6} ед. name{энергии}.<br>Энергию можно восстановить не чаще, чем раз в 0.1 сек.;For 12s after using an name{Elemental Burst}, name{Normal Attacks} that hit opponents will restore value{0.6} name{Energy}.<br>Energy can be restored this way once every 0.1s.
talent_name;weapon_kaguras_verity;Кагура Священной сакуры;Kagura Dance of the Sacred Sakura
talent_descr;weapon_kaguras_verity_1;Использование name{элементального навыка} наделяет экипированного этим оружием персонажа эффектом «name{Танец кагура}», который увеличивает урон его name{элементального навыка} на %{dmg_skill}. Этот эффект длится 16 сек. и может складываться до 3 раз.;Gains the name{Kagura Dance} effect when using an name{Elemental Skill}, causing the name{Elemental Skill DMG} of the character wielding this weapon to increase by %{dmg_skill} for 12s. Max 3 stacks.
talent_descr;weapon_kaguras_verity_2;На 3 уровне эффекта персонаж получает %{dmg_pyro} бонус урона всеми элементами.;This character will gain %{dmg_pyro} All name{Elemental DMG} Bonus when they possess 3 stacks.
talent_name;weapon_oathsworn_eye;Народ мерцающих глубин;People of the Faltering Light
talent_descr;weapon_oathsworn_eye;Использование name{элементального навыка} увеличивает name{восстановление энергии} на %{recharge} в течение 10 сек.;Increases name{Energy Recharge} by %{recharge} for 10s after using an name{Elemental Skill}.
