category;name;rus;eng
talent_descr;weapon_favonoius_passive;name{Критические атаки} имеют %{text_percent} шанс создать name{элементальные частицы}, которые восстанавливают 6 ед. энергии. Возникает раз в %{text_cooldown} сек.;name{CRIT Hits} have a %{text_percent} chance to generate a small amount of name{Elemental Particles}, which will regenerate 6 Energy for the character. Can only occur once every %{text_cooldown}s.
talent_name;weapon_sacrificial_passive;Безмятежный;Composed
talent_descr;weapon_sacrificial_passive;Попадания name{Элементальным навыком} могут с %{text_percent} вероятностью моментально восстановить собственный откат. Может возникнуть раз в %{text_cooldown} сек.;After damaging an opponent with an name{Elemental Skill}, the skill has a %{text_percent} chance to end its own CD. Can only occur once every %{text_cooldown}s.
talent_name;weapon_cull_the_weal;Жатва;Cull the Weak
talent_descr;weapon_cull_the_weal;Победа над противником восстанавливает %{text_percent} name{HP}.;Defeating an opponent restores %{text_percent} name{HP}.
talent_name;weapon_frost_burial;Морозное погребение;Frost Burial
talent_descr;weapon_frost_burial;Если tab{enemy:противник} имеет эффект cryo{Крио}, то наносит ему %{text_percent_dmg} урона name{силы атаки}.;tab{enemy:Opponents} affected by cryo{Cryo} are dealt %{text_percent_dmg} name{ATK} DMG instead by the icicle.
talent_descr;weapon_frost_burial_passive;Попадания name{обычной} или name{заряженной атакой} имеют %{text_percent_chance} шанс создать над противником ледяной кристалл и уронить его, нанося name{урон по площади} равный %{text_percent_dmg} от name{силы атаки}.;Hitting an opponent with name{Normal} and name{Charged Attacks} has a %{text_percent_chance} chance of forming and dropping an Everfrost Icicle above them, dealing name{AoE DMG} equal to %{text_percent_dmg} of name{ATK}.
talent_name;weapon_samurai_conduct;Мастерство самурая;Samurai Conduct
talent_descr;weapon_samurai_conduct_1;Увеличивает name{урон элементального навыка} на %{dmg_skill}.;Increases name{Elemental Skill} name{DMG} by %{dmg_skill}.
talent_descr;weapon_samurai_conduct_2;Когда name{элементальный навык} поражает противника, персонаж теряет value{3} единицы name{энергии}, но восстанавливает %{text_decimal} единицы name{энергии} каждые 2 сек. в течение следующих 6 сек. Эффект может возникнуть один раз в 10 сек. Эффект может сработать, даже когда персонаж не находится на поле.;After name{Elemental Skill} hits an opponent, lose value{3} name{Energy} but regenerate %{text_decimal} name{Energy} every 2s for the next 6s. This effect can occur once every 10s. Can be triggered even when the character is not on the field.
talent_name;weapon_watatsumi_wavewalker;Правители волн Ватацуми;Watatsumi Wavewalker
talent_descr;weapon_watatsumi_wavewalker;Урон name{взрыва стихии} экипированного этим оружием персонажа увеличивается на %{text_percent_bonus|0|2} за каждую единицу общего количества энергии всех членов отряда. Бонус урона не может превышать %{text_percent_cap}.;For every point of the entire party's combined maximum Energy capacity, the name{Elemental Burst} DMG of the character equipping this weapon is increased by %{text_percent_bonus|0|2}. A maximum of %{text_percent_cap} increased name{Elemental Burst} DMG can be achieved this way.
talent_name;weapon_royal_avg_crit_rate;Средний бонус крит. шанса;Average Crit Rate bonus
talent_descr;weapon_royal_avg_crit_rate;Считать средний урон в соответвии с прибавкой name{крит. шанса} от срабатывания эффекта name{Сосредоточенный};Use name{Crit Rate} increase corresponding to average activation chance of name{Focus}
