category;name;rus;eng
feature_skill;surging_blade_dmg;Урон Клинка бурных вод;Surging Blade DMG
feature_skill;surging_blade_interval;Интервал Клинка бурных вод;Surging Blade Interval
feature_skill;hp_cost;Потребление HP;HP Cost
feature_attack;spiritbreath_thorn_dmg;Урон Иглы дыхания душ;Spiritbreath Thorn DMG
feature_attack;spiritbreath_thorn_interval;Интервал Иглы дыхания душ;Spiritbreath Thorn Interval
feature_attack;surging_blade_dmg;Урон Клинка бурных вод;Surging Blade DMG
feature_attack;surging_blade_interval;Интервал Клинка бурных вод;Surging Blade Interval
feature_skill;spiritbreath_thorn_dmg;Урон Иглы дыхания душ;Spiritbreath Thorn DMG
feature_skill;spiritbreath_thorn_interval;Интервал Иглы дыхания душ;Spiritbreath Thorn Interval
feature_skill;surging_blade_dmg;Урон Клинка бурных вод;Surging Blade DMG
feature_skill;surging_blade_interval;Интервал Клинка бурных вод;Surging Blade Interval
feature_burst;spiritbreath_thorn_dmg;Урон Иглы дыхания душ;Spiritbreath Thorn DMG
feature_burst;spiritbreath_thorn_interval;Интервал Иглы дыхания душ;Spiritbreath Thorn Interval
feature_burst;surging_blade_dmg;Урон Клинка бурных вод;Surging Blade DMG
feature_burst;surging_blade_interval;Интервал Клинка бурных вод;Surging Blade Interval
feature_skill;sourcewater_droplet_duration;Длительность Капли источника;Sourcewater Droplet Duration
