category;name;rus;eng
stat_artifact;dmg_cryo;бонус крио урона;cryo dmg bonus
stat_artifact;dmg_hydro;бонус гидро урона;hydro dmg bonus
stat_artifact;dmg_dendro;бонус дендро урона;dendro dmg bonus

stat_mini;hp;HP;HP
stat_mini;atk;Атк;Atk
stat_mini;def;Защ;Def
stat_mini;mastery;МС;EM
stat_mini;recharge;ВЭ;ER
stat_mini;crit_rate;КШ;CR
stat_mini;crit_dmg;КУ;CD

stat;crit_rate_enemy;Эффект противника;Enemy modifier
stat;crit_rate_normal;Обычная атака;Normal attack
stat;crit_rate_charged;Заряженная атака;Charged attack
stat;crit_rate_plunge;Атака в падении;Plunge attack
stat;crit_rate_skill;Элементальный навык;Elemental Skill
stat;crit_rate_burst;Взрыв стихий;Elemental Burst
stat;crit_rate_ganyu;Стрела-снежинка;Frostflake arrow
stat;crit_rate_nahida;Очищение трикармы;Tri-Karma Purification
stat;crit_rate_freminet;Давление дрейфующего льда: Дробящее давление;Pressurized Floe: Shattering Pressure
stat;crit_dmg_anemo;Анемо урон;Anemo DMG
stat;crit_dmg_cryo;Крио урон;Cryo DMG
stat;crit_dmg_electro;Электро урон;Electro DMG
stat;crit_dmg_geo;Гео урон;Geo DMG
stat;crit_dmg_hydro;Гидро урон;Hydro DMG
stat;crit_dmg_pyro;Пиро урон;Pyro DMG
stat;crit_dmg_phys;Физический урон;Physical DMG
stat;crit_dmg_normal;Обычная атака;Normal attack
stat;crit_dmg_charged;Заряженная атака;Charged Attack
stat;crit_dmg_plunge;Атака в падении;Plunge attack
stat;crit_dmg_skill;Элементальный навык;Elemental Skill
stat;crit_dmg_burst;Взрыв стихий;Elemental Burst

stat;crit_rate_normal_arlecchino;Приглашение на казнь;Invitation to a Beheading
stat;crit_rate_burst_arlecchino;Восхождение роковой луны;Balemoon Rising
stat;crit_dmg_normal_arlecchino;Приглашение на казнь;Invitation to a Beheading
stat;crit_dmg_burst_arlecchino;Восхождение роковой луны;Balemoon Rising

stat;dmg_normal_elemental;Элементальный урон;Elemental DMG
stat;enemy_def_reduce;Снижение защиты противника;Enemy DEF reduce
stat;enemy_def_ignore;Игнорирование защиты;Enemy DEF ignore
stat;enemy_def_ignore_burst;Игнор. Взр. стихий;Burst DEF ignore
stat;bond_of_life;Долг жизни;Bond of Life

stat;dmg_normal_pyro;Обычная Пиро птака;Normal Pyro attack
stat;dmg_normal_hydro;Обычная Гидро атака;Normal Hydro attack
stat;dmg_normal_electro;Обычная Электро атака;Normal Electro attack
stat;dmg_normal_cryo;Обычная Крио атака;Normal Cryo attack
stat;dmg_normal_anemo;Обычная Анемо атака;Normal Anemo attack
stat;dmg_normal_geo;Обычная Гео атака;Normal Geo attack
stat;dmg_normal_dendro;Обычная Дендро атака;Normal Dendro attack

stat;dmg_normal_ayato;Сюнсуйкэн;Shunsuiken
stat;dmg_skill_nahida;Очищение трикармы;Tri-Karma Purification
stat;dmg_skill_cyno;Тайный обряд: Переправляющий души;Secret Rite: Chasmic Soulfarer
stat;dmg_skill_albedo;Цветок мимолётности;Transient Blossom
stat;dmg_skill_nilou;Сияющая иллюзия;Luminous Illusion
stat;dmg_skill_sayu_hold;Удара вихря Фуфу (долгое);Fuufuu Whirlwind Kick (Hold)
stat;dmg_skill_sayu_press;Удара вихря Фуфу (быстрое);Fuufuu Whirlwind Kick (Press)
stat;dmg_skill_yaemiko;Сакуры сэссё;Sesshou Sakura
stat;dmg_skill_layla;Ночи почтенного сосредоточения;Nights of Formal Focus
stat;dmg_skill_traveler_dendro;Травяной клинок;Razorgrass Blade
stat;dmg_skill_alhaitham;Проекционный удар;Projection Attacks
stat;dmg_skill_dehya;Совместная атака;Coordinated attack
stat;dmg_skill_diona;Морозные коготочки;Icy Paws
stat;dmg_skill_diluc_bonus;Огненный натиск;Searing Onslaught
stat;dmg_skill_jean;Клинок ветра;Gale Blade
stat;dmg_skill_kirara;Летящий удар кошки;Meow-teor Kick
stat;dmg_skill_xiao;Лемниската ветра;Lemniscatic Wind Cycling
stat;dmg_skill_freminet;Давление дрейфующего льда: Дробящее давление;Pressurized Floe: Shattering Pressure
stat;dmg_burst_traveler_dendro;Пригибающий траву ветер;Surgent Manifestation
stat;dmg_charged_tighnari;Крушащая преграды кханда;Khanda Barrier-Buster
stat;dmg_charged_enemy;Эффект противника;Enemy modifier
stat;dmg_burst_tighnari;Стрела-лиана жизни;Fashioner's Tanglevine Shaft
stat;dmg_burst_layla;Сон колыбели звёзд;Dream of the Star-Stream Shaker
stat;dmg_burst_alhaitham;Особое поле: Взаимосвязь феноменов;Particular Field: Fetters of Phenomena
stat;dmg_burst_chongyun;Духовное лезвие: Падение с небес;Spirit Blade: Cloud-Parting Star
stat;dmg_burst_eula;Сумеречный меч;Glacial Illumination
stat;dmg_burst_kirara;Неожиданное отправление;Secret Art: Surprise Dispatch
stat;dmg_burst_lynette;Удивительное превращение;Magic Trick: Astonishing Shift

stat_settings;char_skill_attack;Атака;Attack
stat_settings;char_skill_elemental;Элементальный навык;Elemental skill
stat_settings;char_skill_burst;Взрыв стихий;Elemental Burst
