category;name;rus;eng
food_name;rockin_riffin_chicken;Рокерская курятина!;Rockin' Riffin' Chicken!
food_name;sweet_dream;«Сладкий сон»;"Sweet Dream"

food_name;flaming_essential_oil;Пламенное масло;Flaming Essential Oil
food_name;frosting_essential_oil;Морозное масло;Frosting Essential Oil
food_name;gushing_essential_oil;Штормовое масло;Gushing Essential Oil
food_name;shocking_essential_oil;Громовое масло;Shocking Essential Oil
food_name;streaming_essential_oil;Водоворотное масло;Streaming Essential Oil
food_name;unmoving_essential_oil;Монолитное масло;Unmoving Essential Oil

food_name;butter_crab;Краб в масле;Butter Crab
food_name;golden_crab;Золотистый краб;Golden Crab
food_name;calla_lily_seafood_soup;Суп с морепродуктами;Calla Lily Seafood Soup
food_name;lotus_flower_crisp;Печенье лотоса;Lotus Flower Crisp
food_name;rice_cake_soup;Суп одзони;Rice Cake Soup
food_name;moon_pie;Лунный пирог;Moon Pie
food_name;chili_mince_cornbread_buns;Острые хлебцы;Chili-Mince Cornbread Buns
food_name;fishermans_toast;Рыбацкий бутерброд;Fisherman's Toast
food_name;jewelry_soup;Суп из украшений;Jewelry Soup
food_name;wakatakeni;Вакатакэни;Wakatakeni
food_name;sunshine_sprat;Солнечная рыба;Sunshine Sprat
food_name;sakura_tempura;Тэмпура с сакурой;Sakura Tempura
food_name;stir_fried_shrimp;Обжаренные креветки;Stir-Fried Shrimp
food_name;triple_layered_consomme;Суп «Три вкуса»;Triple-Layered Consommé
food_name;unagi_chazuke;Унаги тядзукэ;Unagi Chazuke
food_name;sakura_shrimp_crackers;Креветочные печенья сакуры;Sakura Shrimp Crackers
food_name;prize_catch;Экстремальная рыбалка;A Prize Catch
food_name;fish_flavored_toast;Рыбный бутерброд;Fish-Flavored Toast
food_name;stormcrest_pie;Пирог прибоя;Stormcrest Pie
food_name;woodland_dream;«Лесной сон»;Woodland Dream
food_name;quiet_elegance;Изящная безмятежность;Quiet Elegance
food_name;heartstring_noodles;Сердечная лапша;Heartstring Noodles
food_name;only_truth;Единственная истина;The Only Truth
food_name;forest_watchers_choice;Выбор лесного стража;Forest Watcher's Choice
food_name;show_me_the_mora;Где моя мора?;Show Me the Mora
food_name;forest_essential_oil;Лесное масло;Forest Essential Oil
food_name;shimi_chazuke;Cими тядзукэ;Shimi Chazuke
food_name;qingce_household_dish;Обычное блюдо Цинцэ;Qingce Household Dish
food_name;surveyors_breakfast_sandwich;Яичный бутерброд геодезиста;Surveyor's Breakfast Sandwich
food_name;goldflame_tajine;Таджин золотого пламени;Goldflame Tajine
food_name;cubic_tricks;Фокус-покус;Cubic Tricks
food_name;a_leisurely_sip;Послеполуденный чай;A Leisurely Sip
food_name;consomme_purete;Пелена дождя;"Consomme Purete"
food_name;cheesy_crab_hotpot;Запечённый краб в сырном соусе;Cheesy Crab Hotpot
food_name;hymn_of_gathered_flame;Ода пламени;Hymn of Gathered Flame
food_name;mt_mushroom;«Грибная гора» (порция на одного);Mt. Mushroom (For One)


food_name;gateau_debord_magnifique;Торт «Дебор»: Великолепие;Gateau Debord: Magnifique
food_name;gilded_hall;«Позолоченный зал»;Gilded Hall
food_name;verdant_gift;«Зелёный дар»;Verdant Gift
food_name;emotional_support;«Эмоциональная поддержка»;Emotional Support
